controlno,Title,Author,Callno,Accession,Copyright
70109105845,Global business ethics for Filipinos in the new millennium,"Maximiano, Jose Mario B.",174.4 M464,36029,2001
70109105845,Global business ethics for Filipinos in the new millennium,"Maximiano, Jose Mario B.",174.4 M464,36031,2001
70109105845,Global business ethics for Filipinos in the new millennium,"Maximiano, Jose Mario B.",174.4 M464,36030,2001
100107161254,Handbook in social philosophy,"Bauzon, Prisciliano",101 B352,34658,2002
100107161254,Handbook in social philosophy,"Bauzon, Prisciliano",101 B352,33499,2002
100107161254,Handbook in social philosophy,"Bauzon, Prisciliano",101 B352,33500,2002
100907143320,The 7 habits of highly effective people personal workbook,"Covey, Stephen R.",155.2 C873 HE,34727,2003
100907150234,Becoming a winner,"Roldan, Amelia Samson",155.28 R744,34985,2003
100907150234,Becoming a winner,"Roldan, Amelia Samson",155.28 R744,34638,2003
100407092241,Introduction to psychology,"Smith, Edward E.",150 S646,33488,2003
100307102636,General psychology,"Dizon, Priscila B.",150 D622,34951,2003
101007155128,Filipino values today,"Timbreza, Florentino T.",179 T583,33392,2003
100307102636,General psychology,"Dizon, Priscila B.",150 D622,33543,2003
100307102636,General psychology,"Dizon, Priscila B.",150 D622,33544,2003
101007154805,A values handbook of the moral recovery program,"Shahani, Leticia R.",179 S525,35010,2003
100307102636,General psychology,"Dizon, Priscila B.",150 D622,34952,2003
100207163532,Introduction to psychology,"Carson - Arenas, Aggie",150 A681,34388,2004
101007112625,Logic for Filipinos,"Bauzon, Priscilliano T.",160 B352,33535,2004
100907141532,Personality development and human relations,"Avelino, Soledad E.",155.2 A948,33632,2004
101007144801,Business ethics (a college textbooks),"Padilla, Reynaldo A.",174 P123,33631,2004
100207155428,The power of planets,"Khurrana, P.",133.5 K45,34724,2004
101007144801,Business ethics (a college textbooks),"Padilla, Reynaldo A.",174 P123,34896,2004
101007112625,Logic for Filipinos,"Bauzon, Priscilliano T.",160 B352,33536,2004
101007152734,Understanding the Filipino,"Andres, Tomas D.",179 A561 UF,35011,2004
101007151430,Business ethics,"Velasquez, Manuel G.",174.4 V434,34781,2004
101007102046,The 7 habits of highly effective people,"Covey, Stephen R.",158 C873,34882,2004
100507081236,Human growth development and learning,"Acero, Victorina O.",153.152 A173,34376,2004
101007112625,Logic for Filipinos,"Bauzon, Priscilliano T.",160 B352,34001,2004
101007144801,Business ethics (a college textbooks),"Padilla, Reynaldo A.",174 P123,34891,2004
101007144801,Business ethics (a college textbooks),"Padilla, Reynaldo A.",174 P123,34496,2004
101007144801,Business ethics (a college textbooks),"Padilla, Reynaldo A.",174 P123,34384,2004
100907142859,The 8th habit from effectiveness to greatness,"Covey, Stephen R.",155.2 C873 EH,34726,2004
101007113426,The art of critical thinking,"Buenaflor, Lionel E.",160 B928,34461,2004
100907144859,Taking care of me,"Mueller, Mary Kay",155.2 M947,35013,2004
101007102046,The 7 habits of highly effective people,"Covey, Stephen R.",158 C873,34883,2004
100507081236,Human growth development and learning,"Acero, Victorina O.",153.152 A173,33787,2004
100207163029,Introduction to psychology,"Aquino, Gaudencio V.",150 A657 2E,34697,2005
101007154254,Introduction to values education,"Palispis, Epitacio S.",179 P163,35166,2005
100207163724,Introduction to psychology,"Arenas, Aggie C.",150 A681,34984,2005
100307103509,General psychology,"Gazzingan, Leslie B.",150 G291,34616,2005
100307111100,Psychology towards a new millennium,"Kahayon, Alicia H.",150 K12,34999,2005
101007154254,Introduction to values education,"Palispis, Epitacio S.",179 P163,35165,2005
100407163817,Attitudes that attract success,"Cordeiro, Wayne",152.4 C794,35000,2006
100207091545,The meaning of human existense,"Buenaflor, Lionel E.",102 B928,35220,2006
100207091545,The meaning of human existense,"Buenaflor, Lionel E.",102 B928,35221,2006
100207091545,The meaning of human existense,"Buenaflor, Lionel E.",102 B928,35219,2006
100907141826,Personality development and human relations,"Avelino, Soledad E.",155.2 A948 06R,35449,2006
90909073858,General psychology with values development lessons,"Sevilla, Consuelo G.",150 S511,36163,2006
102010113416,Personality,"Limpingco, Delia A.",155.2 L734 07E,36917,2007
90909073147,Psychology,"Miranda, Norma C.",150 M672 08E,36154,2008
120910140121,Fundamentals of ethics,"Quito, Emerita S.",170 Q8 08E,36955,2008
102009110304,Sariling wika at pilosopiyang Filipino,"Fimbreza, Florentino T.",102 T583,36191,2008
71211113329,Ground and norm of morality,"Reyes, Ramon Castillo",170 R457 09E,37212,2009
102722114029,Teacher care: proper holistic wellness,"Knight, Lizette F.",155.2 K69 10E,40779,2010
82312133313,Psychology,"Feist, Gregory J.",150 F299 10E,37920,2010
70411155729,Psychology and your life,"Feldman, Robert S.",150 F312 10E PL,37221,2010
81214143348,Teaching and learning logic (critical thinking),"Joven, Jose R.",160 J62 11E,38597,2011
81214142951,General psychology,"Tria, Geraldine E.",150 T821 12E,38603,2012
81214142951,General psychology,"Tria, Geraldine E.",150 T821 12E,38602,2012
81214142951,General psychology,"Tria, Geraldine E.",150 T821 12E,38641,2012
101719095136,True encounters with the unknown,"Licauco, Jaime T.",130 L698 13E,41539,2013
71816125811,Basic statistics: a worktext,"Parreño, Elizabeth B",310 P658 14E,39538,2014
