controlno,Title,Author,Callno,Accession,Copyright
112114133716,"Makabuluhang Filipino sa iba't-ibang pagkakataon : batayang aklat sa pagbasa, pagsulat at pananaliksik sa antas pangkolehiyo (Filipino 2)","Nuncio, Elizabeth M.",F 499.216 N972,38808,2013
112114133716,"Makabuluhang Filipino sa iba't-ibang pagkakataon : batayang aklat sa pagbasa, pagsulat at pananaliksik sa antas pangkolehiyo (Filipino 2)","Nuncio, Elizabeth M.",F 499.216 N972,38807,2013
112014131623,Developmental reading 1,"Bernardo, Alejandro S.",418.4 B523 13E,38885-6,2013
112114133716,"Makabuluhang Filipino sa iba't-ibang pagkakataon : batayang aklat sa pagbasa, pagsulat at pananaliksik sa antas pangkolehiyo (Filipino 2)","Nuncio, Elizabeth M.",F 499.216 N972,39126,2013
112114133716,"Makabuluhang Filipino sa iba't-ibang pagkakataon : batayang aklat sa pagbasa, pagsulat at pananaliksik sa antas pangkolehiyo (Filipino 2)","Nuncio, Elizabeth M.",F 499.216 N972,39127,2013
112114144058,Learning the basics of Filipino,"De Castro, Imelda P",F 499.215 D291 13E,38904,2013
51118104958,"Language, literacy and education in the Asia-Pacific","Bernardo, Allan B. I.",400 B523 13E,40179,2013
112014131255,Smart English ; more than a worktext for grammar and syntax,"San Miguel, Josefina G.",415 S195 14E,38787,2014
112014131255,Smart English ; more than a worktext for grammar and syntax,"San Miguel, Josefina G.",415 S195 14E,38788,2014
112014131255,Smart English ; more than a worktext for grammar and syntax,"San Miguel, Josefina G.",415 S195 14E,40202,2014
112114082815,Developmental reading 2,"Buendicho, Flordeliza C.",418.4 B928 14E,38872,2014
112114082815,Developmental reading 2,"Buendicho, Flordeliza C.",418.4 B928 14E,38897,2014
112114125006,How do you say it in English?,"Espares, Remigio S. III",Ref 418.02 E77,38912,2014
102722084710,Filipino 2: masusing pagbasa at malikhaing pagsulat tungo sa pananaliksik,"Sanchez, Remedios A.",499.2119 S211 14E,40617,2014
112114131818,Makabagong Filipino sa nagbabagong panahon,"Nuncio, Elizabeth Morales",F 499.2119 N972 14E,38806,2014
102722084710,Filipino 2: masusing pagbasa at malikhaing pagsulat tungo sa pananaliksik,"Sanchez, Remedios A.",499.2119 S211 14E,40616,2014
120315125428,English for the workplace 3,"Sudaprasert, Ma. Rovilla C",428 S943 14E,39380,2014
51118101716,Komunikasyon sa akademikong Filipino,"Sanchez, Remedios A.",499.2119 S211 14E,40133,2014
51118101716,Komunikasyon sa akademikong Filipino,"Sanchez, Remedios A.",499.2119 S211 14E,40132,2014
112114131818,Makabagong Filipino sa nagbabagong panahon,"Nuncio, Elizabeth Morales",F 499.2119 N972 14E,38805,2014
71218130729,Basic communication skills,3G Elearning,418.0071 T531 14E,40416,2014
52015085315,"Foreign language : simplified principles of
Italian grammar","Buñag, Willie Abaca",455 B942 13E,38926,c2013
52015085315,"Foreign language : simplified principles of
Italian grammar","Buñag, Willie Abaca",455 B942 13E,38925,c2013
